Adaption Step,loss,intra_session_acc,statistical_loss
63,54.87924510674078,1.7018629234461558,"tensor(-0.0441, device='cuda:0', grad_fn=<AddBackward0>)"
64,54.79983183070958,1.6984690049929279,"tensor(0.0574, device='cuda:0', grad_fn=<AddBackward0>)"
65,54.66903349371701,1.732601586019709,"tensor(-0.1201, device='cuda:0', grad_fn=<AddBackward0>)"
66,54.59896295604241,1.745933335984037,"tensor(-0.0258, device='cuda:0', grad_fn=<AddBackward0>)"
67,55.60797869855654,1.6920743811698187,"tensor(-0.0088, device='cuda:0', grad_fn=<AddBackward0>)"
68,55.93030317185967,1.6435198139931475,"tensor(0.0502, device='cuda:0', grad_fn=<AddBackward0>)"
69,55.90694632596814,1.6388121889460654,"tensor(0.1043, device='cuda:0', grad_fn=<AddBackward0>)"
70,55.98635960199935,1.6672234045607703,"tensor(-0.0080, device='cuda:0', grad_fn=<AddBackward0>)"
71,54.9633297519503,1.7551320761087394,"tensor(0.0120, device='cuda:0', grad_fn=<AddBackward0>)"
72,54.645676647825475,1.7897771243892966,"tensor(0.0309, device='cuda:0', grad_fn=<AddBackward0>)"
73,54.85121689167095,1.7440738894400143,"tensor(-0.1235, device='cuda:0', grad_fn=<AddBackward0>)"
74,55.16886999579577,1.7240981255613623,"tensor(-0.0795, device='cuda:0', grad_fn=<AddBackward0>)"
75,55.02872892044658,1.750688666389102,"tensor(0.0680, device='cuda:0', grad_fn=<AddBackward0>)"
76,54.276638482739294,1.7877344774703186,"tensor(0.1431, device='cuda:0', grad_fn=<AddBackward0>)"
77,54.584948848507494,1.7572530405152411,"tensor(-0.1083, device='cuda:0', grad_fn=<AddBackward0>)"
78,55.1922268416873,1.713203443835179,"tensor(0.0379, device='cuda:0', grad_fn=<AddBackward0>)"
79,56.14985752324006,1.6505565462367875,"tensor(-0.0197, device='cuda:0', grad_fn=<AddBackward0>)"
80,56.06577287803055,1.6329843925223464,"tensor(0.0508, device='cuda:0', grad_fn=<AddBackward0>)"
81,55.51922268416873,1.6856574370037942,"tensor(-0.1279, device='cuda:0', grad_fn=<AddBackward0>)"
82,54.47750735740646,1.7610708388189475,"tensor(-0.0086, device='cuda:0', grad_fn=<AddBackward0>)"
83,54.276638482739294,1.7591955761114757,"tensor(0.1294, device='cuda:0', grad_fn=<AddBackward0>)"
84,55.346382024571405,1.6721759905062972,"tensor(-0.0931, device='cuda:0', grad_fn=<AddBackward0>)"
85,55.48185173074228,1.6397149286099844,"tensor(0.0699, device='cuda:0', grad_fn=<AddBackward0>)"
86,55.29966833278834,1.6355810250554765,"tensor(-0.0769, device='cuda:0', grad_fn=<AddBackward0>)"
87,55.047414397159805,1.6691010438260578,"tensor(-0.0869, device='cuda:0', grad_fn=<AddBackward0>)"
88,54.11781193067688,1.7482395989909059,"tensor(0.0494, device='cuda:0', grad_fn=<AddBackward0>)"
89,53.41710655393096,1.8260133264675027,"tensor(0.0526, device='cuda:0', grad_fn=<AddBackward0>)"
90,53.60863269024151,1.8582299671002798,"tensor(0.1342, device='cuda:0', grad_fn=<AddBackward0>)"
91,53.94029990190125,1.831874472044763,"tensor(0.0869, device='cuda:0', grad_fn=<AddBackward0>)"
92,54.243938898491145,1.793324142871868,"tensor(-0.0872, device='cuda:0', grad_fn=<AddBackward0>)"
93,54.127154669033494,1.7904045938381128,"tensor(-0.0221, device='cuda:0', grad_fn=<AddBackward0>)"
94,53.92628579436633,1.7691169601111185,"tensor(-0.1021, device='cuda:0', grad_fn=<AddBackward0>)"
95,52.58093147101415,1.796441671748956,"tensor(0.0476, device='cuda:0', grad_fn=<AddBackward0>)"
96,52.02503853879572,1.8218803004849524,"tensor(0.0048, device='cuda:0', grad_fn=<AddBackward0>)"
97,53.80950156490867,1.7666753416969663,"tensor(-0.1591, device='cuda:0', grad_fn=<AddBackward0>)"
98,54.631662540290556,1.7445315152761482,"tensor(-0.0779, device='cuda:0', grad_fn=<AddBackward0>)"
99,54.47750735740646,1.7432795246796948,"tensor(-0.0173, device='cuda:0', grad_fn=<AddBackward0>)"
