Adaption Step,loss,intra_session_acc,statistical_loss
84,53.849380184546554,1.3872856879163356,"tensor(-0.0560, device='cuda:0', grad_fn=<AddBackward0>)"
85,54.16161804455215,1.380653488050614,"tensor(-0.0187, device='cuda:0', grad_fn=<AddBackward0>)"
86,54.096374312610685,1.386161823712644,"tensor(-0.1756, device='cuda:0', grad_fn=<AddBackward0>)"
87,53.877341783950044,1.3998663251598675,"tensor(0.0208, device='cuda:0', grad_fn=<AddBackward0>)"
88,53.39733432752353,1.4148008392325468,"tensor(0.1233, device='cuda:0', grad_fn=<AddBackward0>)"
89,53.131699133190416,1.4280574614448207,"tensor(0.1196, device='cuda:0', grad_fn=<AddBackward0>)"
90,53.127038866623174,1.4318011211497443,"tensor(-0.0302, device='cuda:0', grad_fn=<AddBackward0>)"
91,53.61170658961693,1.4234697579273157,"tensor(0.0501, device='cuda:0', grad_fn=<AddBackward0>)"
92,53.78413645260509,1.4065653687076909,"tensor(0.0631, device='cuda:0', grad_fn=<AddBackward0>)"
93,53.700251654394634,1.387501146466959,"tensor(0.1454, device='cuda:0', grad_fn=<AddBackward0>)"
94,53.56510392394445,1.388445020431564,"tensor(-0.0158, device='cuda:0', grad_fn=<AddBackward0>)"
95,53.518501258271975,1.410112542499389,"tensor(0.0159, device='cuda:0', grad_fn=<AddBackward0>)"
96,53.9612265821605,1.3973280056601478,"tensor(-0.0025, device='cuda:0', grad_fn=<AddBackward0>)"
97,54.077733246341694,1.37258904799819,"tensor(0.1131, device='cuda:0', grad_fn=<AddBackward0>)"
98,54.10103457917793,1.3703877798148565,"tensor(-0.0577, device='cuda:0', grad_fn=<AddBackward0>)"
99,53.78413645260509,1.3957247581510317,"tensor(-0.2061, device='cuda:0', grad_fn=<AddBackward0>)"
