Adaption Step,loss,intra_session_acc,statistical_loss
0,32.61770595631724,3.9811896674689793,"tensor(-0.0134, device='cuda:0', grad_fn=<AddBackward0>)"
1,47.585339728961955,1.7426551310789018,"tensor(1.3443, device='cuda:0', grad_fn=<AddBackward0>)"
2,46.649280491780374,1.957612606785482,"tensor(0.1924, device='cuda:0', grad_fn=<AddBackward0>)"
3,47.94858659712197,1.8891037041764884,"tensor(0.2471, device='cuda:0', grad_fn=<AddBackward0>)"
4,48.311833465281985,1.8731347120233945,"tensor(0.2197, device='cuda:0', grad_fn=<AddBackward0>)"
5,48.70302240022354,1.8103060317890984,"tensor(0.1906, device='cuda:0', grad_fn=<AddBackward0>)"
6,49.83467610487589,1.639556390366384,"tensor(0.3093, device='cuda:0', grad_fn=<AddBackward0>)"
7,49.83467610487589,1.6159069468932492,"tensor(0.3251, device='cuda:0', grad_fn=<AddBackward0>)"
8,48.6424812555302,1.6622820500107038,"tensor(0.1754, device='cuda:0', grad_fn=<AddBackward0>)"
9,47.31989009453733,1.7029559085411685,"tensor(0.3576, device='cuda:0', grad_fn=<AddBackward0>)"
10,46.87747403716295,1.6803090569696255,"tensor(0.0639, device='cuda:0', grad_fn=<AddBackward0>)"
11,45.98798491128394,1.6589692148956514,"tensor(0.2450, device='cuda:0', grad_fn=<AddBackward0>)"
12,45.717878265729055,1.6331051666112173,"tensor(0.3741, device='cuda:0', grad_fn=<AddBackward0>)"
13,45.06589670749313,1.6611920235057671,"tensor(0.1217, device='cuda:0', grad_fn=<AddBackward0>)"
14,44.66539375029107,1.6666924162279992,"tensor(0.2123, device='cuda:0', grad_fn=<AddBackward0>)"
15,45.12643785218647,1.6474780844790595,"tensor(-0.0186, device='cuda:0', grad_fn=<AddBackward0>)"
16,46.67256554743166,1.621017669460603,"tensor(0.1511, device='cuda:0', grad_fn=<AddBackward0>)"
17,48.08363991989941,1.5698062578837078,"tensor(0.1956, device='cuda:0', grad_fn=<AddBackward0>)"
18,49.527313370278954,1.5200127290473098,"tensor(0.1122, device='cuda:0', grad_fn=<AddBackward0>)"
19,50.5425417966749,1.4785227500611828,"tensor(0.0685, device='cuda:0', grad_fn=<AddBackward0>)"
20,51.120011176826715,1.4652946389147214,"tensor(0.0403, device='cuda:0', grad_fn=<AddBackward0>)"
21,50.40748847389745,1.46908734729957,"tensor(0.0822, device='cuda:0', grad_fn=<AddBackward0>)"
22,49.69962278209845,1.4731966805245196,"tensor(-0.0682, device='cuda:0', grad_fn=<AddBackward0>)"
23,48.84273273413123,1.4795035786394561,"tensor(-0.0053, device='cuda:0', grad_fn=<AddBackward0>)"
24,48.45154379918968,1.484421577127207,"tensor(-0.0609, device='cuda:0', grad_fn=<AddBackward0>)"
25,48.82410468961021,1.479845856272039,"tensor(-0.0497, device='cuda:0', grad_fn=<AddBackward0>)"
26,48.87533181204303,1.4890065076095718,"tensor(0.0158, device='cuda:0', grad_fn=<AddBackward0>)"
27,48.474828854840965,1.5252291416483266,"tensor(-0.1942, device='cuda:0', grad_fn=<AddBackward0>)"
28,47.83216131886555,1.5614471006251516,"tensor(-0.0508, device='cuda:0', grad_fn=<AddBackward0>)"
29,47.79024821869324,1.554280925719511,"tensor(-0.2467, device='cuda:0', grad_fn=<AddBackward0>)"
30,48.21869324267685,1.5291618193898882,"tensor(-0.2078, device='cuda:0', grad_fn=<AddBackward0>)"
